Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Payment Method Variant,Modification Merchant Reference,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Merchant Order Reference,Store
CrewClothing,CrewClothingPOS,XMP46CMZPF2MPPG2,163A0119210,visa,2023-09-11 14:04:30,BST,Settled,RKJ8N3JWV3RRDKH2,GBP,,65.00,1,GBP,,64.75,,0.10,0.02,0.13,visapremiumdebit,<auto>,576,,,,,,,,,163
CrewClothing,CrewClothingPOS,LHZ8ZL8R62TMWPG2,186A0118757,mc,2023-09-11 14:04:30,BST,Settled,MJR8S7W2GZ8TJ482,GBP,,55.00,1,GBP,,54.78,,0.09,0.02,0.11,mcstandarddebit,<auto>,576,,,,,,,,,186
CrewClothing,CrewClothingPOS,HK25WG9R3ZBR8HG2,626A0124383,visa,2023-09-11 14:04:44,BST,Settled,S3GG2Q3ZG6RTJ482,GBP,,14.70,1,GBP,,14.64,,0.02,0.01,0.03,visastandarddebit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,CSMDCPD7VT5VM232,198A0115806,visa,2023-09-11 14:04:53,BST,Settled,GXQH4Q3ZG6RTJ482,GBP,,30.60,1,GBP,,30.48,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,198
CrewClothing,CrewClothingPOS,RVC8MKF7X7KCHK52,113A0202507,visa,2023-09-11 14:04:54,BST,Settled,DWDFRT9MDT3TLKH2,GBP,,62.00,1,GBP,,61.32,,0.10,0.39,0.19,visapremiumcredit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,J587L88WNQ683VB2,103A0123898,visa,2023-09-11 14:05:23,BST,Settled,T7N82V9MDT3TLKH2,GBP,,50.00,1,GBP,,49.75,,0.08,0.02,0.15,visapremiumcredit,<auto>,576,,,,,,,,,103
CrewClothing,CrewClothingPOS,QZRDWDQBW42B7F32,103A0123899,mc,2023-09-11 14:05:49,BST,Settled,N22H6CP6JWDMM6G2,GBP,,78.00,1,GBP,,77.62,,0.12,0.03,0.23,mcstandardcredit,<auto>,576,,,,,,,,,103
CrewClothing,CrewClothingPOS,NH2ZZ7CKJ5ZTM232,172A0114638,mc,2023-09-11 14:06:19,BST,Settled,M7KT8L39H8TJGHH2,GBP,,36.00,1,GBP,,35.81,,0.06,0.02,0.11,mcstandardcredit,<auto>,576,,,,,,,,,172
CrewClothing,CrewClothingPOS,SWJ2H6NCDJCWRP52,625A0116204,visa,2023-09-11 14:06:25,BST,Settled,B463TVW9GVWXVT32,GBP,,19.60,1,GBP,,19.52,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,625
CrewClothing,CrewClothingPOS,D67W79C7D7J83VB2,630A0113315,mc,2023-09-11 14:06:45,BST,Settled,SVJZLCP6JWDMM6G2,GBP,,31.50,1,GBP,,31.34,,0.05,0.02,0.09,mcstandardcredit,<auto>,576,,,,,,,,,630
CrewClothing,CrewClothingPOS,GJ74XH6HDJZQ8HG2,182A0156057,mc,2023-09-11 14:07:01,BST,Settled,WPR85WW9GVWXVT32,GBP,,28.00,1,GBP,,27.86,,0.04,0.02,0.08,mcsuperpremiumcredit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,RHLQ5TKCSHBSC2C2,616A0140196,visa,2023-09-11 14:07:18,BST,Settled,S6MJ9R3ZG6RTJ482,GBP,,18.00,1,GBP,,17.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,616
CrewClothing,CrewClothingPOS,N454GMQ3DDD4J4C2,113A0202508,visa,2023-09-11 14:07:21,BST,Settled,XFF5ZV9MDT3TLKH2,GBP,,31.50,1,GBP,,31.38,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,S6HDL5BFXJGTK2C2,139A0117619,visa,2023-09-11 14:07:22,BST,Settled,K6VMWCP6JWDMM6G2,GBP,,90.00,1,GBP,,89.66,,0.14,0.02,0.18,visapremiumdebit,<auto>,576,,,,,,,,,139
CrewClothing,CrewClothingPOS,LTVPD4RX5HX3KH52,222A0137368,visa,2023-09-11 14:07:28,BST,Settled,P8CX64QTFWVFZP72,GBP,,20.00,1,GBP,,19.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,222
CrewClothing,CrewClothingPOS,S45JZ7W29LCH2C52,182A0156056,visa,2023-09-11 14:07:30,BST,Settled,RVL63W9MDT3TLKH2,GBP,,30.00,1,GBP,,29.88,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,182
CrewClothing,CrewClothingPOS,CQGRW4WCKHCQ4932,212A0120286,visa,2023-09-11 14:07:33,BST,Settled,V2QPDR3ZG6RTJ482,GBP,,31.50,1,GBP,,31.38,,0.05,0.01,0.06,visapremiumdebit,<auto>,576,,,,,,,,,212
CrewClothing,CrewClothingPOS,DVS6XW8K5JT4Q4C2,156A0118726,mc,2023-09-11 14:07:41,BST,Settled,WB3P94QTFWVFZP72,GBP,,20.00,1,GBP,,19.90,,0.03,0.01,0.06,mcsuperpremiumcredit,<auto>,576,,,,,,,,,156
CrewClothing,CrewClothingPOS,F96P6JJSP66J8C52,167A0123534,visa,2023-09-11 14:07:42,BST,Settled,JNHZGR3ZG6RTJ482,GBP,,65.00,1,GBP,,64.75,,0.10,0.02,0.13,visastandarddebit,<auto>,576,,,,,,,,,167
CrewClothing,CrewClothingPOS,LL4H6MJHMNVCHK52,118A0121657,mc,2023-09-11 14:08:00,BST,Settled,WL983NBXXH7NT6G2,GBP,,22.00,1,GBP,,21.91,,0.04,0.01,0.04,mcstandarddebit,<auto>,576,,,,,,,,,118
CrewClothing,CrewClothingPOS,MSJRXGRFF9CTF232,229A0139679,visa,2023-09-11 14:08:02,BST,Settled,PSQGBW9MDT3TLKH2,GBP,,83.90,1,GBP,,83.58,,0.13,0.02,0.17,visapremiumdebit,<auto>,576,,,,,,,,,229
CrewClothing,CrewClothingPOS,PHN77JRGBF8JBFG2,617A0119158,visa,2023-09-11 14:08:11,BST,Settled,PMRC5SCQRXVH6XG2,GBP,,35.10,1,GBP,,34.96,,0.06,0.01,0.07,visastandarddebit,<auto>,576,,,,,,,,,617
CrewClothing,CrewClothingPOS,J3HD7GQBW42B7F32,223A0134802,visa,2023-09-11 14:08:28,BST,Settled,S5WL9NBXXH7NT6G2,GBP,,31.50,1,GBP,,31.38,,0.05,0.01,0.06,visapremiumdebit,<auto>,576,,,,,,,,,223
CrewClothing,CrewClothingPOS,KSMKSKQDGVM89VB2,2023-09-11 14:07:33,mc,2023-09-11 14:08:33,BST,Refunded,BBJ7VWW9GVWXVT32,GBP,45.90,,1,GBP,45.90,,,,,,mcstandardcredit,2023-09-11 14:07:33,576,,,,,,,,,103
CrewClothing,CrewClothingPOS,TDJNGCB5Q3N3CH52,113A0202509,mc,2023-09-11 14:09:00,BST,Settled,NB8GC4ZH8KPJDXG2,GBP,,75.50,1,GBP,,75.20,,0.12,0.03,0.15,mcstandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,Q24P9V6BFG7PV832,618A0118194,mc,2023-09-11 14:09:32,BST,Settled,RPC775QTFWVFZP72,GBP,,55.00,1,GBP,,54.78,,0.09,0.02,0.11,mcstandarddebit,<auto>,576,,,,,,,,,618
CrewClothing,CrewClothingPOS,JJXRFLXXSRB99VB2,133A0140502,mc,2023-09-11 14:09:41,BST,Settled,L5XZTNBXXH7NT6G2,GBP,,28.00,1,GBP,,27.86,,0.04,0.02,0.08,mcpremiumcredit,<auto>,576,,,,,,,,,133
CrewClothing,CrewClothingPOS,PQ95DK9R3ZBR8HG2,227A0115926,visa,2023-09-11 14:10:00,BST,Settled,ZNCC9X9MDT3TLKH2,GBP,,118.00,1,GBP,,117.43,,0.19,0.03,0.35,visastandardcredit,<auto>,576,,,,,,,,,227
CrewClothing,CrewClothingPOS,HTMZNVDVRCVPV832,223A0134803,visa,2023-09-11 14:10:08,BST,Settled,GFQG9FP6JWDMM6G2,GBP,,30.60,1,GBP,,30.48,,0.05,0.01,0.06,visastandarddebit,<auto>,576,,,,,,,,,223
CrewClothing,CrewClothingPOS,RZ5BXF2GRM829C32,173A0127324,mc,2023-09-11 14:10:14,BST,Settled,HJ7GCDGH2N2J8HH2,GBP,,100.00,1,GBP,,99.50,,0.16,0.04,0.30,mcpremiumcredit,<auto>,576,,,,,,,,,173
CrewClothing,CrewClothingPOS,FVW9QDJPGR5SC2C2,613A0124690,mc,2023-09-11 14:10:21,BST,Settled,LFSX7N39H8TJGHH2,GBP,,18.89,1,GBP,,18.81,,0.03,0.01,0.04,mcstandarddebit,<auto>,576,,,,,,,,,613
CrewClothing,CrewClothingPOS,NNV23QGCKWHNWPG2,129A0111015,mc,2023-09-11 14:10:26,BST,Settled,BNBV7TCQRXVH6XG2,GBP,,427.00,1,GBP,,425.32,,0.68,0.15,0.85,mcstandarddebit,<auto>,576,,,,,,,,,129
CrewClothing,CrewClothingPOS,BVCH28FP77CNWPG2,154A0131029,visa,2023-09-11 14:10:37,BST,Settled,RDJW9XZGFR7CC462,GBP,,110.50,1,GBP,,109.96,,0.18,0.03,0.33,visastandardcredit,<auto>,576,,,,,,,,,154
CrewClothing,CrewClothingPOS,Z72N6SD7VT5VM232,192A0152049,visa,2023-09-11 14:10:53,BST,Settled,WMJH2T3ZG6RTJ482,GBP,,18.00,1,GBP,,17.92,,0.03,0.01,0.04,visasuperpremiumdebit,<auto>,576,,,,,,,,,192
CrewClothing,CrewClothingPOS,ZGZRRJHP72TXZP52,617A0119159,mc,2023-09-11 14:10:59,BST,Settled,RTS3PFP6JWDMM6G2,GBP,,50.00,1,GBP,,49.80,,0.08,0.02,0.10,mcstandarddebit,<auto>,576,,,,,,,,,617
CrewClothing,CrewClothingPOS,LQPZBMCZVV3J7XB2,149A0121426,mc,2023-09-11 14:11:03,BST,Settled,XSR5WJJRFC8X3SG2,GBP,,49.00,1,GBP,,48.75,,0.08,0.02,0.15,mcpremiumcredit,<auto>,576,,,,,,,,,149
CrewClothing,CrewClothingPOS,SFQ9NQ7PXNFNTM52,189A0176208,visa,2023-09-11 14:11:17,BST,Settled,FMSX7T3ZG6RTJ482,GBP,,31.50,1,GBP,,31.38,,0.05,0.01,0.06,visapremiumdebit,<auto>,576,,,,,,,,,189
CrewClothing,CrewClothingPOS,C5WSWSD7VT5VM232,105A0114091,visa,2023-09-11 14:12:15,BST,Settled,HP84DZ9MDT3TLKH2,GBP,,20.00,1,GBP,,19.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,105
CrewClothing,CrewClothingPOS,TBX4DJFH6PC5Q4C2,109A0114560,visa,2023-09-11 14:12:26,BST,Settled,JQSF7VCQRXVH6XG2,GBP,,20.00,1,GBP,,19.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,109
CrewClothing,CrewClothingPOS,PB84NHP77KXMMM52,199A0115372,visa,2023-09-11 14:12:47,BST,Settled,DCTNKGP6JWDMM6G2,GBP,,44.00,1,GBP,,43.83,,0.07,0.01,0.09,visapremiumdebit,<auto>,576,,,,,,,,,199
CrewClothing,CrewClothingPOS,W68F8QKLC8XZ2C32,166A0133091,mc,2023-09-11 14:12:59,BST,Settled,WL7CHQBXXH7NT6G2,GBP,,33.00,1,GBP,,32.83,,0.05,0.02,0.10,mcsuperpremiumcredit,<auto>,576,,,,,,,,,166
CrewClothing,CrewClothingPOS,C7F42MD3RFNR8HG2,212A0120284,mc,2023-09-11 14:13:11,BST,Settled,K4M5RGP6JWDMM6G2,GBP,,59.00,1,GBP,,58.70,,0.09,0.03,0.18,mcsuperpremiumcredit,<auto>,576,,,,,,,,,212
CrewClothing,CrewClothingPOS,ZZBHSFQMZL9GX632,220A0128129,visa,2023-09-11 14:13:17,BST,Settled,LTK7VZ9MDT3TLKH2,GBP,,18.00,1,GBP,,17.74,,0.03,0.18,0.05,visastandardcredit,<auto>,576,,,,,,,,,220
CrewClothing,CrewClothingPOS,RRX84SZQ8GDNQPB2,626A0124384,mc,2023-09-11 14:13:22,BST,Settled,TZSKNQBXXH7NT6G2,GBP,,181.20,1,GBP,,180.48,,0.29,0.07,0.36,mcstandarddebit,<auto>,576,,,,,,,,,626
CrewClothing,CrewClothingPOS,L9DG5WZS72HSGHG2,618A0118195,mc,2023-09-11 14:13:44,BST,Settled,XZBN2HP6JWDMM6G2,GBP,,80.00,1,GBP,,79.60,,0.13,0.03,0.24,mcsuperpremiumcredit,<auto>,576,,,,,,,,,618
CrewClothing,CrewClothingPOS,TCVD6XXQCHVJFXB2,154A0131031,visa,2023-09-11 14:13:46,BST,Settled,F66Q3GGH2N2J8HH2,GBP,,15.00,1,GBP,,14.92,,0.02,0.01,0.05,visastandardcredit,<auto>,576,,,,,,,,,154
CrewClothing,CrewClothingPOS,T46G6ZNMHXMSC2C2,222A0137369,mc,2023-09-11 14:14:03,BST,Settled,M7DWZQBXXH7NT6G2,GBP,,67.09,1,GBP,,66.75,,0.11,0.03,0.20,mcpremiumcredit,<auto>,576,,,,,,,,,222
CrewClothing,CrewClothingPOS,B8WVQ8JXZHRZ2C32,171A0116501,mc,2023-09-11 14:14:09,BST,Settled,BBWV2WCQRXVH6XG2,GBP,,33.60,1,GBP,,33.46,,0.05,0.02,0.07,mcstandarddebit,<auto>,576,,,,,,,,,171
CrewClothing,CrewClothingPOS,SLL4Z6FM8M8J7XB2,185A0124783,visa,2023-09-11 14:14:12,BST,Settled,H7XSMV3ZG6RTJ482,GBP,,50.00,1,GBP,,49.75,,0.08,0.02,0.15,visastandardcredit,<auto>,576,,,,,,,,,185
CrewClothing,CrewClothingPOS,J6VMLCW29LCH2C52,2023-09-11 14:13:18,visa,2023-09-11 14:14:14,BST,Refunded,R563NV3ZG6RTJ482,GBP,41.40,,1,GBP,41.40,,,,,,visastandarddebit,2023-09-11 14:13:18,576,,,,,,,,,236
CrewClothing,CrewClothingPOS,B5JRCFTV6TXRGHG2,167A0123535,visa,2023-09-11 14:14:31,BST,Settled,BS2BLLJRFC8X3SG2,GBP,,52.00,1,GBP,,51.80,,0.08,0.02,0.10,visastandarddebit,<auto>,576,,,,,,,,,167
CrewClothing,CrewClothingPOS,DVVHJBTS79VMQPB2,181A0114115,mc,2023-09-11 14:14:31,BST,Settled,PT6ZFGGH2N2J8HH2,GBP,,55.00,1,GBP,,54.72,,0.09,0.02,0.17,mcpremiumcredit,<auto>,576,,,,,,,,,181
CrewClothing,CrewClothingPOS,TF8V64QR3K6TF232,113A0202510,visa,2023-09-11 14:14:35,BST,Settled,SKTS9Q39H8TJGHH2,GBP,,21.60,1,GBP,,21.52,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,VPZ7NMFJ2QSH8C52,225A0136504,mc,2023-09-11 14:14:59,BST,Settled,HHNNT7QTFWVFZP72,GBP,,80.00,1,GBP,,79.60,,0.13,0.03,0.24,mcstandardcredit,<auto>,576,,,,,,,,,225
CrewClothing,CrewClothingPOS,K87ZRZNMHXMSC2C2,630A0113316,visa,2023-09-11 14:15:17,BST,Settled,LHFTRHP6JWDMM6G2,GBP,,19.00,1,GBP,,18.92,,0.03,0.01,0.04,visastandarddebit,<auto>,576,,,,,,,,,630
CrewClothing,CrewClothingPOS,BMZKMJ4MQJJDPK52,617A0119160,visa,2023-09-11 14:15:28,BST,Settled,Q5KVNWCQRXVH6XG2,GBP,,36.00,1,GBP,,35.86,,0.06,0.01,0.07,visastandarddebit,<auto>,576,,,,,,,,,617
CrewClothing,CrewClothingPOS,SCKMQ4MHD4TSF232,177A0117483,visa,2023-09-11 14:15:55,BST,Settled,LPG9DFW2GZ8TJ482,GBP,,34.20,1,GBP,,34.07,,0.05,0.01,0.07,visastandarddebit,<auto>,576,,,,,,,,,177
CrewClothing,CrewClothingPOS,DLH8XXCR3SS3CH52,163A0119211,mc,2023-09-11 14:16:04,BST,Settled,GJ4HZRBXXH7NT6G2,GBP,,29.70,1,GBP,,29.54,,0.05,0.02,0.09,mcpremiumcredit,<auto>,576,,,,,,,,,163
CrewClothing,CrewClothingPOS,ZMVTRT43J49H4FG2,170A0120251,visa,2023-09-11 14:16:26,BST,Settled,MH5F532HFR7CC462,GBP,,55.00,1,GBP,,54.78,,0.09,0.02,0.11,visastandarddebit,<auto>,576,,,,,,,,,170
CrewClothing,CrewClothingPOS,SHF3DDW29LCH2C52,195A0115986,visa,2023-09-11 14:16:32,BST,Settled,ZBQR632HFR7CC462,GBP,,44.00,1,GBP,,43.83,,0.07,0.01,0.09,visastandarddebit,<auto>,576,,,,,,,,,195
CrewClothing,CrewClothingPOS,KJBRVT8SN8HBFF32,167A0123536,visa,2023-09-11 14:17:13,BST,Settled,NVD5J32HFR7CC462,GBP,,34.00,1,GBP,,33.87,,0.05,0.01,0.07,visastandarddebit,<auto>,576,,,,,,,,,167
CrewClothing,CrewClothingPOS,SLPX29V8TW94KH52,195A0115987,visa,2023-09-11 14:17:18,BST,Settled,WLBVS3BMDT3TLKH2,GBP,,80.00,1,GBP,,79.69,,0.13,0.02,0.16,visastandarddebit,<auto>,576,,,,,,,,,195
CrewClothing,CrewClothingPOS,CDCLZDW29LCH2C52,109A0114561,visa,2023-09-11 14:17:20,BST,Settled,HQ9KT3BMDT3TLKH2,GBP,,85.00,1,GBP,,84.67,,0.14,0.02,0.17,visastandarddebit,<auto>,576,,,,,,,,,109
CrewClothing,CrewClothingPOS,D6XQJTGCKWHNWPG2,216A0118315,visa,2023-09-11 14:17:38,BST,Settled,B5G7K8ZH8KPJDXG2,GBP,,240.00,1,GBP,,239.09,,0.38,0.05,0.48,visastandarddebit,<auto>,576,,,,,,,,,216
CrewClothing,CrewClothingPOS,FCT98MFH6PC5Q4C2,164A0135287,visa,2023-09-11 14:18:13,BST,Settled,RJH6T8ZH8KPJDXG2,GBP,,40.50,1,GBP,,40.35,,0.06,0.01,0.08,visastandarddebit,<auto>,576,,,,,,,,,164
CrewClothing,CrewClothingPOS,PC8L9VBZM5RNTM52,139A0117620,mc,2023-09-11 14:18:22,BST,Settled,VJ2Z9KP6JWDMM6G2,GBP,,65.00,1,GBP,,64.74,,0.10,0.03,0.13,mcstandarddebit,<auto>,576,,,,,,,,,139
CrewClothing,CrewClothingPOS,LBWRDCBFXJGTK2C2,195A0115988,mc,2023-09-11 14:18:57,BST,Settled,PRSMDTBXXH7NT6G2,GBP,,65.00,1,GBP,,64.67,,0.10,0.03,0.20,mcsuperpremiumcredit,<auto>,576,,,,,,,,,195
CrewClothing,CrewClothingPOS,B6QBBTGBNRLZ2C32,162A0128837,visa,2023-09-11 14:19:22,BST,Settled,SNMHK42HFR7CC462,GBP,,89.00,1,GBP,,88.56,,0.14,0.03,0.27,visapremiumcredit,<auto>,576,,,,,,,,,162
CrewClothing,CrewClothingPOS,R9TKKCBFXJGTK2C2,136A0119918,mc,2023-09-11 14:19:22,BST,Settled,NXNKLTBXXH7NT6G2,GBP,,135.00,1,GBP,,134.32,,0.22,0.05,0.41,mcsuperpremiumcredit,<auto>,576,,,,,,,,,136
CrewClothing,CrewClothingPOS,DW6Z7PDFJKHXZP52,114A0116257,visa,2023-09-11 14:20:15,BST,Settled,WQPHLZ3ZG6RTJ482,GBP,,80.00,1,GBP,,79.69,,0.13,0.02,0.16,visastandarddebit,<auto>,576,,,,,,,,,114
CrewClothing,CrewClothingPOS,WCRZTTKLC8XZ2C32,214A0117240,mc,2023-09-11 14:20:26,BST,Settled,X7JW4VBXXH7NT6G2,GBP,,65.00,1,GBP,,64.67,,0.10,0.03,0.20,mcpremiumcredit,<auto>,576,,,,,,,,,214
CrewClothing,CrewClothingPOS,HWK95GVWQF2XRP52,2023-09-11 14:20:29,mc,2023-09-11 14:21:30,BST,Settled,SSQKSLP6JWDMM6G2,GBP,,20.00,1,GBP,,19.90,,0.03,0.01,0.06,mcsuperpremiumcredit,<auto>,576,,,,,,,,,190
CrewClothing,CrewClothingPOS,PHSLGCV8TW94KH52,2023-09-11 14:20:16,visa,2023-09-11 14:21:47,BST,Settled,CTGGC24ZG6RTJ482,GBP,,65.00,1,GBP,,64.75,,0.10,0.02,0.13,visastandarddebit,<auto>,576,,,,,,,,,127
CrewClothing,CrewClothingPOS,JFHF8XZQ8GDNQPB2,118A0121658,mc,2023-09-11 14:21:54,BST,Settled,JV492MP6JWDMM6G2,GBP,,105.00,1,GBP,,104.47,,0.17,0.04,0.32,mcstandardcredit,<auto>,576,,,,,,,,,118
CrewClothing,CrewClothingPOS,CDD7Z3S9CCGGX632,113A0202512,mc,2023-09-11 14:21:56,BST,Settled,HST2T2DQRXVH6XG2,GBP,,30.60,1,GBP,,30.47,,0.05,0.02,0.06,mcsuperpremiumdebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,CPFTLX8SN8HBFF32,185A0124784,visa,2023-09-11 14:22:00,BST,Settled,NGMFG24ZG6RTJ482,GBP,,15.60,1,GBP,,15.54,,0.02,0.01,0.03,visastandarddebit,<auto>,576,,,,,,,,,185
CrewClothing,CrewClothingPOS,MN5G5VJHMNVCHK52,625A0116205,mc,2023-09-11 14:22:15,BST,Settled,D6PS6MP6JWDMM6G2,GBP,,122.00,1,GBP,,121.51,,0.20,0.05,0.24,mcstandarddebit,<auto>,576,,,,,,,,,625
CrewClothing,CrewClothingPOS,HCVTBDS3V22Q4932,225A0136506,mc,2023-09-11 14:22:20,BST,Refunded,SPGFKXTCM29WTRG2,GBP,41.25,,1,GBP,41.25,,,,,,mcstandarddebit,225A0136506,576,,,,,,,,,225
CrewClothing,CrewClothingPOS,ZSVWJXR6VJPMQPB2,225A0136505,mc,2023-09-11 14:22:49,BST,Settled,X9B2SXTCM29WTRG2,GBP,,29.00,1,GBP,,28.87,,0.05,0.02,0.06,mcstandarddebit,<auto>,576,,,,,,,,,225
CrewClothing,CrewClothingPOS,HZM6FLQMZL9GX632,172A0114639,visa,2023-09-11 14:22:52,BST,Settled,BJZ8V24ZG6RTJ482,GBP,,108.00,1,GBP,,106.91,,0.17,0.60,0.32,visasuperpremiumcredit,<auto>,576,,,,,,,,,172
CrewClothing,CrewClothingPOS,RJQV64DR3SS3CH52,216A0118316,mc,2023-09-11 14:23:03,BST,Settled,MXBZKMP6JWDMM6G2,GBP,,49.00,1,GBP,,48.75,,0.08,0.02,0.15,mcpremiumcredit,<auto>,576,,,,,,,,,216
CrewClothing,CrewClothingPOS,RMMLNH6PTSFH4FG2,113A0202513,mc,2023-09-11 14:23:09,BST,Settled,WMMVF3DQRXVH6XG2,GBP,,16.80,1,GBP,,16.73,,0.03,0.01,0.03,mcstandarddebit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,LB4JHVTP7R6Q4932,173A0127325,visa,2023-09-11 14:23:26,BST,Settled,KJV5XQJRFC8X3SG2,GBP,,65.00,1,GBP,,64.68,,0.10,0.02,0.20,visapremiumcredit,<auto>,576,,,,,,,,,173
CrewClothing,CrewClothingPOS,BFR88NQ9FVCMPPG2,634A0001264,mc,2023-09-11 14:23:30,BST,Settled,MNH3ZQJRFC8X3SG2,GBP,,44.00,1,GBP,,43.82,,0.07,0.02,0.09,mcsuperpremiumdebit,<auto>,576,,,,,,,,,634
CrewClothing,CrewClothingPOS,K72S2XTC3TP4J4C2,603A0114062,mc,2023-09-11 14:23:41,BST,Settled,JNPKPWBXXH7NT6G2,GBP,,108.00,1,GBP,,107.47,,0.17,0.04,0.32,mcpremiumcredit,<auto>,576,,,,,,,,,603
CrewClothing,CrewClothingPOS,MKXTH8MHD4TSF232,2023-09-11 14:22:34,visa,2023-09-11 14:23:44,BST,Settled,LQ5SZSJSVK3VQ482,GBP,,85.00,1,GBP,,84.67,,0.14,0.02,0.17,visastandarddebit,<auto>,576,,,,,,,,,127
CrewClothing,CrewClothingPOS,KKBTVRJSP66J8C52,230A0126726,mc,2023-09-11 14:23:46,BST,Settled,W3KKB34ZG6RTJ482,GBP,,71.25,1,GBP,,70.90,,0.11,0.03,0.21,mcstandardcredit,<auto>,576,,,,,,,,,230
CrewClothing,CrewClothingPOS,DBSDFZS9FPTWRP52,113A0202514,mc,2023-09-11 14:24:11,BST,Settled,NDXWQCZH8KPJDXG2,GBP,,31.50,1,GBP,,31.34,,0.05,0.02,0.09,mcpremiumcredit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,Q4KR5LC7D7J83VB2,146A0122433,mc,2023-09-11 14:24:55,BST,Settled,ZJKHHNP6JWDMM6G2,GBP,,71.00,1,GBP,,70.65,,0.11,0.03,0.21,mcpremiumcredit,<auto>,576,,,,,,,,,146
CrewClothing,CrewClothingPOS,JRPCNGFP77CNWPG2,2023-09-11 14:23:05,visa,2023-09-11 14:25:20,BST,Settled,ZNRQ344ZG6RTJ482,GBP,,25.00,1,GBP,,24.87,,0.04,0.01,0.08,visastandardcredit,<auto>,576,,,,,,,,,228
CrewClothing,CrewClothingPOS,DDPWBQQBW42B7F32,113A0202515,mc,2023-09-11 14:25:21,BST,Settled,N3FCJXBXXH7NT6G2,GBP,,27.00,1,GBP,,26.86,,0.04,0.02,0.08,mcpremiumcredit,<auto>,576,,,,,,,,,113
CrewClothing,CrewClothingPOS,BL82XZ5JZR5BFF32,103A0123901,mc,2023-09-11 14:25:26,BST,Settled,RSKHXDQTFWVFZP72,GBP,,80.00,1,GBP,,79.68,,0.13,0.03,0.16,mcstandarddebit,<auto>,576,,,,,,,,,103
CrewClothing,CrewClothingPOS,JNVH6G75945TK2C2,185A0124785,visa,2023-09-11 14:25:29,BST,Refunded,STPPS7BMDT3TLKH2,GBP,59.00,,1,GBP,59.00,,,,,,visastandarddebit,185A0124785,576,,,,,,,,,185
CrewClothing,CrewClothingPOS,DZ6DNHRM3ZNWRP52,2023-09-11 14:23:49,visa,2023-09-11 14:25:30,BST,Settled,PHH6T7BMDT3TLKH2,GBP,,79.00,1,GBP,,78.69,,0.13,0.02,0.16,visastandarddebit,<auto>,576,,,,,,,,,620
CrewClothing,CrewClothingPOS,PHN4FZ7PXNFNTM52,133A0140503,mc,2023-09-11 14:25:35,BST,Settled,X9V3V7BMDT3TLKH2,GBP,,55.00,1,GBP,,54.72,,0.09,0.02,0.17,mcpremiumcredit,<auto>,576,,,,,,,,,133
CrewClothing,CrewClothingPOS,KWN3ZPP77KXMMM52,627A0108825,mc,2023-09-11 14:25:42,BST,Settled,PVC7VNP6JWDMM6G2,GBP,,24.00,1,GBP,,23.88,,0.04,0.01,0.07,mcsuperpremiumcredit,<auto>,576,,,,,,,,,627
CrewClothing,CrewClothingPOS,SG95SMQMZL9GX632,606A0119867,visa,2023-09-11 14:25:45,BST,Settled,LDHQN72HFR7CC462,GBP,,104.00,1,GBP,,103.49,,0.17,0.03,0.31,visapremiumcredit,<auto>,576,,,,,,,,,606
CrewClothing,CrewClothingPOS,X42MX6PMHXMSC2C2,225A0136507,mc,2023-09-11 14:25:57,BST,Settled,W73KSXBXXH7NT6G2,GBP,,17.00,1,GBP,,16.93,,0.03,0.01,0.03,mcstandarddebit,<auto>,576,,,,,,,,,225
CrewClothing,CrewClothingPOS,TW5KBZTC3TP4J4C2,133A0140504,mc,2023-09-11 14:26:08,BST,Settled,G723WXBXXH7NT6G2,GBP,,31.50,1,GBP,,31.34,,0.05,0.02,0.09,mcpremiumcredit,<auto>,576,,,,,,,,,133
